SCT_ID,SCH_ID,SCH_DAY,SCH_STTIME,SCH_ENTIME
38862R,2272,MON,14:00,15:20
38862R,2273,WED,14:00,15:20
38866R,2274,FRI,8:30,9:50
38868R,2275,FRI,10:00,11:50
38894R,2276,FRI,10:00,11:50
38896R,2277,FRI,10:00,11:50
38898R,2278,FRI,8:30,9:50
38902R,2279,FRI,12:00,13:50
38843R,2280,MON,23:00,12:20
38843R,2281,WED,23:00,12:20
38861R,2282,MON,15:30,16:50
38861R,2283,WED,15:30,16:50
38873D,2284,TUE,12:30,13:50
38873D,2285,THU,12:30,13:50
38960D,2286,MON,23:00,12:20
38960D,2287,WED,23:00,12:20
38938D,2288,MON,23:00,12:20
38938D,2289,WED,23:00,12:20
38881D,2290,,,
38883D,2291,,,
38909D,2292,WED,12:30,15:00
38917D,2293,MON,13:00,15:20
38919D,2294,TUE,15:30,17:50
38957D,2295,THU,15:00,17:20
38961D,2296,TUE,13:00,15:20
38963D,2297,,,
38977D,2298,,,
38978D,2299,,,
38966D,2300,,,
38872D,2301,TUE,23:00,12:20
38872D,2302,THU,23:00,12:20
38973D,2303,TUE,15:30,17:50
38985D,2304,WED,15:00,17:20
38993D,2305,,,
38995D,2306,,,
38996D,2307,,,
38997D,2308,,,
38998D,2309,,,
38999D,2310,,,
39400D,2311,MON,9:00,9:50
39400D,2312,WED,9:00,9:50
39400D,2313,FRI,9:00,9:50
39401D,2314,TUE,9:00,9:50
39401D,2315,THU,9:00,9:50
39404D,2316,MON,9:00,9:50
39404D,2317,WED,9:00,9:50
39404D,2318,FRI,9:00,9:50
39405D,2319,TUE,8:00,8:50
39405D,2320,THU,8:00,8:50
39406D,2321,TUE,9:00,9:50
39406D,2322,THU,9:00,9:50
39985D,2323,MON,11:00,11:50
39985D,2324,WED,11:00,11:50
39985D,2325,FRI,11:00,11:50
39986D,2326,TUE,8:00,8:50
39986D,2327,THU,8:00,8:50
39987D,2328,TUE,9:00,9:50
39987D,2329,THU,9:00,9:50
39989D,2330,MON,13:00,13:50
39989D,2331,WED,13:00,13:50
39989D,2332,FRI,13:00,13:50
39990D,2333,TUE,12:00,12:50
39990D,2334,THU,12:00,12:50
39991D,2335,TUE,13:00,13:50
39991D,2336,THU,13:00,13:50
39410D,2337,MON,12:00,12:50
39410D,2338,WED,12:00,12:50
39410D,2339,FRI,12:00,12:50
39411D,2340,TUE,10:00,10:50
39411D,2341,THU,10:00,10:50
39412D,2342,TUE,11:00,11:50
39412D,2343,THU,11:00,11:50
39434D,2344,MON,9:00,9:50
39434D,2345,WED,9:00,9:50
39434D,2346,FRI,9:00,9:50
39435D,2347,TUE,8:00,8:50
39435D,2348,THU,8:00,8:50
39436D,2349,TUE,9:00,9:50
39436D,2350,THU,9:00,9:50
39437D,2351,MON,10:00,10:50
39437D,2352,WED,10:00,10:50
39437D,2353,FRI,10:00,10:50
39438D,2354,TUE,12:00,12:50
39438D,2355,THU,12:00,12:50
39439D,2356,TUE,13:00,13:50
39439D,2357,THU,13:00,13:50
39440D,2358,MON,10:00,10:50
39440D,2359,WED,10:00,10:50
39440D,2360,FRI,10:00,10:50
39441D,2361,TUE,10:00,10:50
39441D,2362,THU,10:00,10:50
39442D,2363,TUE,11:00,11:50
39442D,2364,THU,11:00,11:50
39443D,2365,MON,11:00,11:50
39443D,2366,WED,11:00,11:50
39443D,2367,FRI,11:00,11:50
39444D,2368,TUE,16:00,16:50
39444D,2369,THU,16:00,16:50
39445D,2370,TUE,17:00,17:50
39445D,2371,THU,17:00,17:50
39446D,2372,MON,12:00,12:50
39446D,2373,WED,12:00,12:50
39446D,2374,FRI,12:00,12:50
39447D,2375,TUE,14:00,14:50
39447D,2376,THU,14:00,14:50
39448D,2377,TUE,15:00,15:50
39448D,2378,THU,15:00,15:50
39450D,2379,MON,13:00,13:50
39450D,2380,WED,13:00,13:50
39450D,2381,FRI,13:00,13:50
39451D,2382,TUE,10:00,10:50
39451D,2383,THU,10:00,10:50
39452D,2384,TUE,11:00,11:50
39452D,2385,THU,11:00,11:50
39453D,2386,MON,13:00,13:50
39453D,2387,WED,13:00,13:50
39453D,2388,FRI,13:00,13:50
39454D,2389,TUE,14:00,14:50
39454D,2390,THU,14:00,14:50
39455D,2391,TUE,15:00,15:50
39455D,2392,THU,15:00,15:50
39490D,2393,MON,12:00,12:50
39490D,2394,WED,12:00,12:50
39490D,2395,FRI,12:00,12:50
39491D,2396,TUE,16:00,16:50
39491D,2397,THU,16:00,16:50
39461D,2398,MON,9:00,9:50
39461D,2399,WED,9:00,9:50
39461D,2400,FRI,9:00,9:50
39462D,2401,TUE,10:00,10:50
39462D,2402,THU,10:00,10:50
39463D,2403,TUE,11:00,11:50
39463D,2404,THU,11:00,11:50
39464D,2405,MON,9:00,9:50
39464D,2406,WED,9:00,9:50
39464D,2407,FRI,9:00,9:50
39465D,2408,TUE,8:00,8:50
39465D,2409,THU,8:00,8:50
39466D,2410,TUE,9:00,9:50
39466D,2411,THU,9:00,9:50
39468D,2412,MON,10:00,10:50
39468D,2413,WED,10:00,10:50
39468D,2414,FRI,10:00,10:50
39469D,2415,TUE,12:00,12:50
39469D,2416,THU,12:00,12:50
39470D,2417,TUE,13:00,13:50
39470D,2418,THU,13:00,13:50
39472D,2419,MON,11:00,11:50
39472D,2420,WED,11:00,11:50
39472D,2421,FRI,11:00,11:50
39473D,2422,TUE,14:00,14:50
39473D,2423,THU,14:00,14:50
39474D,2424,TUE,15:00,15:50
39474D,2425,THU,15:00,15:50
39476D,2426,MON,12:00,12:50
39476D,2427,WED,12:00,12:50
39476D,2428,FRI,12:00,12:50
39477D,2429,TUE,16:00,16:50
39477D,2430,THU,16:00,16:50
39478D,2431,TUE,17:00,17:50
39478D,2432,THU,17:00,17:50
39480D,2433,MON,13:00,13:50
39480D,2434,WED,13:00,13:50
39480D,2435,FRI,13:00,13:50
39481D,2436,TUE,10:00,10:50
39481D,2437,THU,10:00,10:50
39482D,2438,TUE,11:00,11:50
39482D,2439,THU,11:00,11:50
39484D,2440,MON,11:00,11:50
39484D,2441,WED,11:00,11:50
39484D,2442,FRI,11:00,11:50
39485D,2443,TUE,12:00,12:50
39485D,2444,THU,12:00,12:50
39486D,2445,TUE,13:00,13:50
39486D,2446,THU,13:00,13:50
39487D,2447,MON,13:00,13:50
39487D,2448,WED,13:00,13:50
39487D,2449,FRI,13:00,13:50
39488D,2450,TUE,10:00,10:50
39488D,2451,THU,10:00,10:50
39489D,2452,TUE,11:00,11:50
39489D,2453,THU,11:00,11:50
39505D,2454,MON,11:00,11:50
39505D,2455,WED,11:00,11:50
39505D,2456,FRI,11:00,11:50
39523D,2457,MON,9:00,9:50
39523D,2458,WED,9:00,9:50
39523D,2459,FRI,9:00,9:50
39524D,2460,TUE,10:00,10:50
39524D,2461,THU,10:00,10:50
39525D,2462,TUE,11:00,11:50
39525D,2463,THU,11:00,11:50
39530D,2464,MON,10:00,10:50
39530D,2465,WED,10:00,10:50
39530D,2466,FRI,10:00,10:50
39531D,2467,TUE,8:00,8:50
39531D,2468,THU,8:00,8:50
39532D,2469,TUE,9:00,9:50
39532D,2470,THU,9:00,9:50
39534D,2471,MON,11:00,11:50
39534D,2472,WED,11:00,11:50
39534D,2473,FRI,11:00,11:50
39535D,2474,TUE,10:00,10:50
39535D,2475,THU,10:00,10:50
39536D,2476,TUE,11:00,11:50
39536D,2477,THU,11:00,11:50
39550D,2478,MON,12:00,12:50
39550D,2479,WED,12:00,12:50
39550D,2480,FRI,12:00,12:50
39551D,2481,TUE,12:00,12:50
39551D,2482,THU,12:00,12:50
39552D,2483,TUE,13:00,13:50
39552D,2484,THU,13:00,13:50
39554D,2485,MON,13:00,13:50
39554D,2486,WED,13:00,13:50
39554D,2487,FRI,13:00,13:50
39555D,2488,TUE,14:00,14:50
39555D,2489,THU,14:00,14:50
39556D,2490,TUE,15:00,15:50
39556D,2491,THU,15:00,15:50
39557D,2492,MON,9:00,9:50
39557D,2493,WED,9:00,9:50
39557D,2494,FRI,9:00,9:50
39558D,2495,TUE,10:00,10:50
39558D,2496,THU,10:00,10:50
39559D,2497,TUE,11:00,11:50
39559D,2498,THU,11:00,11:50
39537D,2499,MON,14:00,14:50
39537D,2500,WED,14:00,14:50
39537D,2501,FRI,14:00,14:50
39538D,2502,TUE,16:00,16:50
39538D,2503,THU,16:00,16:50
39572D,2504,MON,9:00,9:50
39572D,2505,WED,9:00,9:50
39572D,2506,FRI,9:00,9:50
39573D,2507,TUE,10:00,10:50
39573D,2508,THU,10:00,10:50
39574D,2509,TUE,11:00,11:50
39574D,2510,THU,11:00,11:50
39579D,2511,MON,10:00,10:50
39579D,2512,WED,10:00,10:50
39579D,2513,FRI,10:00,10:50
39580D,2514,TUE,10:00,10:50
39580D,2515,THU,10:00,10:50
39581D,2516,TUE,11:00,11:50
39581D,2517,THU,11:00,11:50
39583D,2518,MON,11:00,11:50
39583D,2519,WED,11:00,11:50
39583D,2520,FRI,11:00,11:50
39584D,2521,TUE,12:00,12:50
39584D,2522,THU,12:00,12:50
39585D,2523,TUE,13:00,13:50
39585D,2524,THU,13:00,13:50
39587D,2525,MON,12:00,12:50
39587D,2526,WED,12:00,12:50
39587D,2527,FRI,12:00,12:50
39588D,2528,TUE,8:00,8:50
39588D,2529,THU,8:00,8:50
39589D,2530,TUE,9:00,9:50
39589D,2531,THU,9:00,9:50
39591D,2532,MON,13:00,13:50
39591D,2533,WED,13:00,13:50
39591D,2534,FRI,13:00,13:50
39592D,2535,TUE,14:00,14:50
39592D,2536,THU,14:00,14:50
39593D,2537,TUE,15:00,15:50
39593D,2538,THU,15:00,15:50
39560D,2539,MON,14:00,14:50
39560D,2540,WED,14:00,14:50
39560D,2541,FRI,14:00,14:50
39561D,2542,TUE,14:00,14:50
39561D,2543,THU,14:00,14:50
39562D,2544,TUE,15:00,15:50
39562D,2545,THU,15:00,15:50
39564D,2546,MON,11:00,11:50
39564D,2547,WED,11:00,11:50
39564D,2548,FRI,11:00,11:50
39565D,2549,TUE,12:00,12:50
39565D,2550,THU,12:00,12:50
39566D,2551,TUE,13:00,13:50
39566D,2552,THU,13:00,13:50
39595D,2553,MON,12:00,12:50
39595D,2554,WED,12:00,12:50
39595D,2555,FRI,12:00,12:50
39596D,2556,TUE,16:00,16:50
39596D,2557,THU,16:00,16:50
39597D,2558,TUE,17:00,17:50
39597D,2559,THU,17:00,17:50
39598D,2560,MON,13:00,13:50
39598D,2561,WED,13:00,13:50
39598D,2562,FRI,13:00,13:50
39599D,2563,TUE,10:00,10:50
39599D,2564,THU,10:00,10:50
39600D,2565,TUE,11:00,11:50
39600D,2566,THU,11:00,11:50
39601D,2567,MON,9:00,9:50
39601D,2568,WED,9:00,9:50
39601D,2569,FRI,9:00,9:50
39602D,2570,TUE,14:00,14:50
39602D,2571,THU,14:00,14:50
39603D,2572,TUE,15:00,15:50
39603D,2573,THU,15:00,15:50
39605D,2574,MON,10:00,10:50
39605D,2575,WED,10:00,10:50
39605D,2576,FRI,10:00,10:50
39606D,2577,TUE,8:00,8:50
39606D,2578,THU,8:00,8:50
39607D,2579,TUE,9:00,9:50
39607D,2580,THU,9:00,9:50
39609D,2581,MON,11:00,11:50
39609D,2582,WED,11:00,11:50
39609D,2583,FRI,11:00,11:50
39610D,2584,TUE,10:00,10:50
39610D,2585,THU,10:00,10:50
39611D,2586,TUE,11:00,11:50
39611D,2587,THU,11:00,11:50
39613D,2588,MON,12:00,12:50
39613D,2589,WED,12:00,12:50
39613D,2590,FRI,12:00,12:50
39614D,2591,TUE,12:00,12:50
39614D,2592,THU,12:00,12:50
39615D,2593,TUE,13:00,13:50
39615D,2594,THU,13:00,13:50
39639D,2595,MON,11:00,11:50
39639D,2596,WED,11:00,11:50
39639D,2597,FRI,11:00,11:50
39640D,2598,TUE,16:00,16:50
39640D,2599,THU,16:00,16:50
39620D,2600,MON,14:00,14:50
39620D,2601,WED,14:00,14:50
39620D,2602,FRI,14:00,14:50
39621D,2603,TUE,9:00,9:50
39621D,2604,THU,9:00,9:50
39623D,2605,,,
39631D,2606,MON,10:00,10:50
39631D,2607,WED,10:00,10:50
39631D,2608,FRI,10:00,10:50
39632D,2609,TUE,14:00,14:50
39632D,2610,THU,14:00,14:50
39633D,2611,TUE,15:00,15:50
39633D,2612,THU,15:00,15:50
39635D,2613,MON,11:00,11:50
39635D,2614,WED,11:00,11:50
39635D,2615,FRI,11:00,11:50
39636D,2616,TUE,8:00,8:50
39636D,2617,THU,8:00,8:50
39637D,2618,TUE,9:00,9:50
39637D,2619,THU,9:00,9:50
39641D,2620,MON,13:00,13:50
39641D,2621,WED,13:00,13:50
39641D,2622,FRI,13:00,13:50
39642D,2623,TUE,14:00,15:50
39644D,2624,MON,13:00,13:50
39644D,2625,WED,13:00,13:50
39644D,2626,FRI,13:00,13:50
39645D,2627,TUE,10:00,11:50
39649D,2628,MON,10:00,10:50
39649D,2629,WED,10:00,10:50
39649D,2630,FRI,10:00,10:50
39650D,2631,THU,10:00,11:50
39647D,2632,MON,9:00,9:50
39647D,2633,WED,9:00,9:50
39647D,2634,FRI,9:00,9:50
39648D,2635,MON,11:00,11:50
39648D,2636,WED,11:00,11:50
39648D,2637,FRI,11:00,11:50
39651D,2638,MON,13:00,13:50
39651D,2639,WED,13:00,13:50
39651D,2640,FRI,13:00,13:50
39653D,2641,MON,12:00,12:50
39653D,2642,WED,12:00,12:50
39653D,2643,FRI,12:00,12:50
39654D,2644,MON,11:00,11:50
39654D,2645,WED,11:00,11:50
39654D,2646,FRI,11:00,11:50
39665D,2647,MON,13:00,13:50
39665D,2648,WED,13:00,13:50
39665D,2649,FRI,13:00,13:50
39666D,2650,TUE,16:00,16:50
39666D,2651,THU,16:00,16:50
39670D,2652,MON,9:00,9:50
39670D,2653,WED,9:00,9:50
39670D,2654,FRI,9:00,9:50
39659D,2655,MON,14:00,14:50
39659D,2656,WED,14:00,14:50
39659D,2657,FRI,14:00,14:50
39660D,2658,TUE,8:00,8:50
39660D,2659,THU,8:00,8:50
39661D,2660,TUE,9:00,9:50
39661D,2661,THU,9:00,9:50
39656D,2662,MON,11:00,11:50
39656D,2663,WED,11:00,11:50
39656D,2664,FRI,11:00,11:50
39657D,2665,TUE,14:00,14:50
39657D,2666,THU,14:00,14:50
39658D,2667,TUE,15:00,15:50
39658D,2668,THU,15:00,15:50
39675D,2669,MON,10:00,10:50
39675D,2670,WED,10:00,10:50
39675D,2671,FRI,10:00,10:50
39676D,2672,TUE,9:00,9:50
39676D,2673,THU,9:00,9:50
39679D,2674,MON,13:00,13:50
39679D,2675,WED,13:00,13:50
39679D,2676,FRI,13:00,13:50
39678D,2677,TUE,,
39678D,2678,THU,,
39680D,2679,MON,11:00,11:50
39680D,2680,WED,11:00,11:50
39680D,2681,FRI,11:00,11:50
39682D,2682,MON,12:00,12:50
39682D,2683,WED,12:00,12:50
39682D,2684,FRI,12:00,12:50
39687D,2685,,,
39692R,2686,,,
39694R,2687,MON,12:00,12:50
39694R,2688,WED,12:00,12:50
39694R,2689,FRI,12:00,12:50
39698R,2690,MON,9:00,9:50
39698R,2691,WED,9:00,9:50
39698R,2692,FRI,9:00,9:50
39708R,2693,MON,13:00,13:50
39708R,2694,WED,13:00,13:50
39708R,2695,FRI,13:00,13:50
39716R,2696,MON,12:00,12:50
39716R,2697,WED,12:00,12:50
39716R,2698,FRI,12:00,12:50
39724R,2699,MON,12:00,12:50
39724R,2700,WED,12:00,12:50
39724R,2701,FRI,12:00,12:50
41084D,2702,,,
41209D,2703,,,
41082D,2704,FRI,13:05,14:55
41059D,2705,FRI,15:05,17:05
41085D,2706,,,
41210D,2707,,,
41086D,2708,,,
41063D,2709,TUE,9:30,11:20
41065D,2710,TUE,23:35,13:25
41087D,2711,,,
39726R,2712,MON,13:00,13:50
39726R,2713,WED,13:00,13:50
39726R,2714,FRI,13:00,13:50
39727R,2715,,,
39728R,2716,,,
39734R,2717,MON,14:00,14:50
39734R,2718,WED,14:00,14:50
39734R,2719,FRI,14:00,14:50
39740R,2720,MON,9:00,9:50
39740R,2721,WED,9:00,9:50
39740R,2722,FRI,9:00,9:50
39741R,2723,WED,14:00,15:15
39741R,2724,FRI,14:00,15:15
39757R,2725,MON,13:00,13:50
39757R,2726,WED,13:00,13:50
39757R,2727,FRI,13:00,13:50
39756R,2728,MON,11:00,11:50
39756R,2729,WED,11:00,11:50
39756R,2730,FRI,11:00,11:50
39760R,2731,MON,11:00,11:50
39760R,2732,WED,11:00,11:50
39760R,2733,FRI,11:00,11:50
39769R,2734,MON,9:00,9:50
39769R,2735,WED,9:00,9:50
39769R,2736,FRI,9:00,9:50
39790R,2737,MON,12:00,12:50
39790R,2738,WED,12:00,12:50
39790R,2739,FRI,12:00,12:50
39795R,2740,WED,16:30,17:50
39834D,2741,,,
39835D,2742,MON,15:00,15:50
39836R,2743,,,
39838R,2744,,,
39839R,2745,,,
39940R,2746,,,
39941D,2747,,,
39943D,2748,MON,16:00,16:50
39943D,2749,WED,16:00,16:50
39943D,2750,FRI,16:00,16:50
39944R,2751,WED,14:00,15:50
39947R,2752,,,
39948R,2753,MON,14:00,15:20
39949R,2754,,,
39950R,2755,,,
39952D,2756,,,
39951D,2757,,,
39960D,2758,,,
39961D,2759,,,
39962D,2760,,,
39963D,2761,,,
39964D,2762,,,
39965D,2763,,,
42288D,2764,,,
42290D,2765,,,
42295D,2766,,,
42209D,2767,WED,10:00,11:50
42210D,2768,WED,10:00,11:50
42212D,2769,FRI,12:00,13:50
42213D,2770,MON,14:00,15:50
42214D,2771,TUE,14:00,15:50
42222D,2772,THU,17:00,18:50
42223D,2773,WED,12:00,13:50
42224D,2774,MON,12:00,13:50
42225D,2775,,,
42291R,2776,TUE,16:00,17:20
42291R,2777,THU,16:00,17:20
42235R,2778,MON,14:00,15:20
42235R,2779,WED,14:00,15:20
41500D,2780,TUE,9:30,10:50
41500D,2781,THU,9:30,10:50
41526D,2782,MON,13:00,13:50
41526D,2783,WED,13:00,13:50
41526D,2784,FRI,13:00,13:50
41549D,2785,,,
52590R,2786,TUE,12:00,13:50
52590R,2787,THU,12:00,13:50
47600D,2788,,,
47643D,2789,THU,12:30,13:20
47644D,2790,THU,12:30,13:20
47655D,2791,TUE,23:00,12:50
47655D,2792,THU,23:00,12:50
47659D,2793,TUE,16:00,16:50
47668D,2794,,,
47669D,2795,,,
47660D,2796,,,
47670D,2797,,,
47671D,2798,,,
47672D,2799,,,
47673D,2800,,,
47674D,2801,,,
48304D,2802,,,
48306D,2803,,,
48308D,2804,,,
48310D,2805,,,
48312D,2806,,,
48314D,2807,,,
48316D,2808,,,
48318D,2809,,,
48320D,2810,,,
48322D,2811,,,
49700R,2812,MON,8:00,8:50
49700R,2813,WED,8:00,8:50
49701R,2814,TUE,8:00,8:50
49701R,2815,THU,8:00,8:50
49702R,2816,MON,9:00,9:50
49702R,2817,WED,9:00,9:50
49703R,2818,TUE,9:00,9:50
49703R,2819,THU,9:00,9:50
49704R,2820,MON,10:00,10:50
49704R,2821,WED,10:00,10:50
49705R,2822,TUE,10:00,10:50
49705R,2823,THU,10:00,10:50
49706R,2824,MON,11:00,11:50
49706R,2825,WED,11:00,11:50
49707R,2826,TUE,11:00,11:50
49707R,2827,THU,11:00,11:50
49708R,2828,MON,12:00,12:50
49708R,2829,WED,12:00,12:50
49709R,2830,TUE,12:00,12:50
49709R,2831,THU,12:00,12:50
49710R,2832,MON,13:00,13:50
49710R,2833,WED,13:00,13:50
49711R,2834,TUE,13:00,13:50
49711R,2835,THU,13:00,13:50
49712R,2836,MON,14:00,14:50
49712R,2837,WED,14:00,14:50
49713R,2838,TUE,14:00,14:50
49713R,2839,THU,14:00,14:50
49908R,2840,FRI,10:00,11:50
49910R,2841,FRI,12:00,13:50
49716R,2842,MON,9:00,9:50
49716R,2843,WED,9:00,9:50
49717R,2844,TUE,8:00,8:50
49717R,2845,THU,8:00,8:50
49718R,2846,MON,10:00,10:50
49718R,2847,WED,10:00,10:50
49719R,2848,TUE,11:00,11:50
49719R,2849,THU,11:00,11:50
49720R,2850,MON,12:00,12:50
49720R,2851,WED,12:00,12:50
49721R,2852,TUE,12:00,12:50
49721R,2853,THU,12:00,12:50
49722R,2854,MON,11:00,11:50
49722R,2855,WED,11:00,11:50
49723R,2856,TUE,9:00,9:50
49723R,2857,THU,9:00,9:50
49921R,2858,FRI,12:00,13:50
49920R,2859,FRI,10:00,11:50
49923R,2860,TUE,10:00,10:50
49923R,2861,THU,10:00,10:50
49728R,2862,MON,9:00,9:50
49728R,2863,WED,9:00,9:50
49729R,2864,TUE,8:00,8:50
49729R,2865,THU,8:00,8:50
49732R,2866,MON,12:00,12:50
49732R,2867,WED,12:00,12:50
49734R,2868,TUE,9:00,9:50
49734R,2869,THU,9:00,9:50
49735R,2870,MON,8:00,8:50
49735R,2871,WED,8:00,8:50
49737R,2872,TUE,8:00,8:50
49737R,2873,THU,8:00,8:50
49739R,2874,TUE,9:00,9:50
49739R,2875,THU,9:00,9:50
49740R,2876,MON,10:00,10:50
49740R,2877,WED,10:00,10:50
49742R,2878,MON,11:00,11:50
49742R,2879,WED,11:00,11:50
49744R,2880,MON,13:00,13:50
49744R,2881,WED,13:00,13:50
49746R,2882,MON,14:00,14:50
49746R,2883,WED,14:00,14:50
49950D,2884,FRI,8:00,9:50
49951D,2885,FRI,10:00,11:50
49755R,2886,WED,15:00,16:50
50020R,2887,THU,15:00,16:50
50021R,2888,FRI,10:00,11:50
50023R,2889,FRI,12:00,13:50
50019R,2890,TUE,11:00,11:50
50019R,2891,THU,11:00,11:50
50025R,2892,MON,11:00,11:50
50025R,2893,WED,11:00,11:50
50026R,2894,THU,15:00,16:50
50027R,2895,MON,12:00,12:50
50027R,2896,WED,12:00,12:50
50030R,2897,MON,13:00,13:50
50030R,2898,WED,13:00,13:50
50031R,2899,TUE,13:00,13:50
50031R,2900,THU,13:00,13:50
50032R,2901,MON,14:00,14:50
50032R,2902,WED,14:00,14:50
50033R,2903,THU,23:00,12:50
50034R,2904,MON,10:00,10:50
50034R,2905,WED,10:00,10:50
50035R,2906,WED,15:00,16:50
50036R,2907,TUE,14:00,14:50
50036R,2908,THU,14:00,14:50
50037R,2909,FRI,10:00,11:50
49760R,2910,MON,8:00,8:50
49760R,2911,WED,8:00,8:50
49761R,2912,TUE,8:00,8:50
49761R,2913,THU,8:00,8:50
49762R,2914,MON,9:00,9:50
49762R,2915,WED,9:00,9:50
49763R,2916,TUE,9:00,9:50
49763R,2917,THU,9:00,9:50
49764R,2918,WED,17:00,18:50
49765R,2919,TUE,10:00,10:50
49765R,2920,THU,10:00,10:50
49766R,2921,MON,11:00,11:50
49766R,2922,WED,11:00,11:50
49767R,2923,TUE,17:00,18:50
49768R,2924,MON,12:00,12:50
49768R,2925,WED,12:00,12:50
49769R,2926,TUE,12:00,12:50
49769R,2927,THU,12:00,12:50
49770R,2928,MON,13:00,13:50
49770R,2929,WED,13:00,13:50
49771R,2930,TUE,13:00,13:50
49771R,2931,THU,13:00,13:50
49772R,2932,MON,14:00,14:50
49772R,2933,WED,14:00,14:50
49773R,2934,TUE,14:00,14:50
49773R,2935,THU,14:00,14:50
49965R,2936,THU,17:00,18:50
49967R,2937,FRI,14:00,15:50
49970R,2938,MON,11:00,11:50
49970R,2939,WED,11:00,11:50
49971R,2940,TUE,13:00,13:50
49971R,2941,THU,13:00,13:50
49979R,2942,MON,15:00,16:50
49980R,2943,TUE,15:00,16:50
49981R,2944,WED,15:00,16:50
49982R,2945,THU,15:00,16:50
50050R,2946,MON,11:00,11:50
50050R,2947,WED,11:00,11:50
50051R,2948,MON,15:00,16:50
50052R,2949,MON,13:00,13:50
50052R,2950,WED,13:00,13:50
50053R,2951,FRI,10:00,11:50
50054R,2952,TUE,14:00,14:50
50054R,2953,THU,14:00,14:50
50055R,2954,FRI,12:00,13:50
50056R,2955,WED,15:00,16:50
50057R,2956,TUE,15:00,16:50
49776R,2957,MON,10:00,10:50
49776R,2958,WED,10:00,10:50
49777R,2959,TUE,10:00,10:50
49777R,2960,THU,10:00,10:50
49750R,2961,MON,14:00,15:50
49983R,2962,WED,15:00,16:50
49984R,2963,TUE,15:00,16:50
49780R,2964,TUE,11:00,11:50
49780R,2965,THU,11:00,11:50
49781R,2966,TUE,10:00,10:50
49781R,2967,THU,10:00,10:50
49782R,2968,MON,10:00,10:50
49782R,2969,WED,10:00,10:50
49811R,2970,WED,15:00,16:50
49812R,2971,MON,15:00,16:50
49813R,2972,WED,15:00,16:50
49988R,2973,FRI,10:00,11:50
49989R,2974,FRI,12:00,13:50
49790R,2975,TUE,12:00,12:50
49790R,2976,THU,12:00,12:50
49792R,2977,TUE,13:00,13:50
49792R,2978,THU,13:00,13:50
49793R,2979,WED,13:00,14:50
49991R,2980,MON,13:00,14:50
49800R,2981,MON,9:00,9:50
49800R,2982,WED,9:00,9:50
49801R,2983,TUE,16:00,16:50
49801R,2984,THU,16:00,16:50
49802R,2985,MON,10:00,10:50
49802R,2986,WED,10:00,10:50
49803R,2987,FRI,14:00,15:50
49804R,2988,MON,11:00,11:50
49804R,2989,WED,11:00,11:50
49805R,2990,TUE,14:00,14:50
49805R,2991,THU,14:00,14:50
49806R,2992,TUE,15:00,15:50
49806R,2993,THU,15:00,15:50
49881R,2994,MON,15:00,16:50
49882R,2995,WED,15:00,16:50
49883R,2996,TUE,17:00,18:50
49884R,2997,FRI,12:00,13:50
49886R,2998,FRI,8:00,9:50
49887R,2999,WED,15:00,16:50
49888R,3000,FRI,10:00,11:50
49889R,3001,FRI,10:00,11:50
49986R,3002,TUE,10:00,11:50
49987D,3003,TUE,10:00,11:50
49990R,3004,TUE,13:00,14:50
49992R,3005,TUE,13:00,14:50
49924R,3006,FRI,9:00,10:50
49925R,3007,FRI,23:00,12:50
49926R,3008,FRI,13:00,14:50
49927R,3009,FRI,15:00,16:50
49821R,3010,TUE,9:00,9:50
49821R,3011,THU,9:00,9:50
49823R,3012,TUE,10:00,10:50
49823R,3013,THU,10:00,10:50
49825R,3014,TUE,11:00,11:50
49825R,3015,THU,11:00,11:50
49826R,3016,MON,13:00,13:50
49826R,3017,WED,13:00,13:50
49828R,3018,MON,14:00,14:50
49828R,3019,WED,14:00,14:50
49931R,3020,WED,15:00,16:50
50010R,3021,TUE,15:00,16:50
50011R,3022,MON,15:00,16:50
49848R,3023,MON,10:00,10:50
49848R,3024,WED,10:00,10:50
49849R,3025,TUE,10:00,10:50
49849R,3026,THU,10:00,10:50
49850R,3027,MON,11:00,11:50
49850R,3028,WED,11:00,11:50
49851R,3029,TUE,11:00,11:50
49851R,3030,THU,11:00,11:50
49852R,3031,MON,12:00,12:50
49852R,3032,WED,12:00,12:50
49948R,3033,FRI,10:00,11:50
49859R,3034,TUE,11:00,11:50
49859R,3035,THU,11:00,11:50
49861R,3036,TUE,13:00,13:50
49861R,3037,THU,13:00,13:50
49958R,3038,FRI,10:00,11:50
49863R,3039,MON,10:00,10:50
49863R,3040,WED,10:00,10:50
49864R,3041,MON,11:00,11:50
49864R,3042,WED,11:00,11:50
49865R,3043,TUE,11:00,11:50
49865R,3044,THU,11:00,11:50
49866R,3045,MON,12:00,12:50
49866R,3046,WED,12:00,12:50
49867R,3047,TUE,12:00,12:50
49867R,3048,THU,12:00,12:50
49868R,3049,MON,13:00,13:50
49868R,3050,WED,13:00,13:50
49869R,3051,TUE,13:00,13:50
49869R,3052,THU,13:00,13:50
49870R,3053,MON,14:00,14:50
49870R,3054,WED,14:00,14:50
49871R,3055,THU,17:30,19:20
49972R,3056,MON,17:30,19:20
49974R,3057,MON,15:00,16:50
49975R,3058,TUE,15:00,16:50
49976R,3059,FRI,10:00,11:50
49973R,3060,TUE,17:30,19:20
